City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Khasan,RU,2021-04-08 15:23:27,42.4308,130.6434,37.44,44,56,10.47
295,Khani,GE,2021-04-08 15:23:27,41.9563,42.9566,62.6,63,75,13.8
296,Trairi,BR,2021-04-08 15:23:28,-3.2778,-39.2689,85.28,67,39,16.26
297,Hirtshals,DK,2021-04-08 15:23:28,57.5881,9.9592,42.8,61,75,21.85
298,Kupino,RU,2021-04-08 15:21:06,54.3663,77.2981,32.77,97,100,8.37
299,Emba,KZ,2021-04-08 15:23:29,48.8264,58.1442,50.49,63,0,8.68
300,Osoyoos,CA,2021-04-08 15:23:29,49.0331,-119.4524,42.8,52,37,1.14
301,Koksovyy,RU,2021-04-08 15:23:29,48.1967,40.5989,47.8,53,100,9.6
302,Bontang,ID,2021-04-08 15:23:30,0.1333,117.5,80.26,80,98,2.15
303,San Roque,ES,2021-04-08 15:23:30,36.2107,-5.3842,60.8,67,90,23.02
304,Asau,RO,2021-04-08 15:23:31,46.4333,26.4,44.01,31,81,8.59
305,Alyangula,AU,2021-04-08 15:23:31,-13.8483,136.4192,73.4,100,100,8.21
306,Suleja,NG,2021-04-08 15:23:32,9.1758,7.1808,100.4,41,20,5.75
307,San Miguel,SV,2021-04-08 15:23:33,13.4833,-88.1833,86.0,62,20,1.45
308,Alexandria,EG,2021-04-08 15:23:33,31.2156,29.9553,66.2,59,20,13.8
309,Saint-Georges,GD,2021-04-08 15:23:33,12.0564,-61.7485,86.0,66,20,20.71
310,Selma,US,2021-04-08 15:23:34,36.5708,-119.6121,53.01,58,1,9.22
311,Mangrol,IN,2021-04-08 15:23:34,21.1167,70.1167,80.46,75,0,12.95
312,Nishihara,JP,2021-04-08 15:23:35,26.1842,127.7558,68.0,67,20,3.44
313,Cervo,ES,2021-04-08 15:23:35,43.6702,-7.4101,70.0,40,100,17.0
314,Palora,EC,2021-04-08 15:23:35,-1.7,-77.9333,75.2,78,75,3.44
315,Jesup,US,2021-04-08 15:23:36,31.6074,-81.8854,77.0,38,1,5.75
316,Kitgum,UG,2021-04-08 15:23:36,3.2783,32.8867,88.39,32,83,5.14
317,High Level,CA,2021-04-08 15:23:36,58.5169,-117.136,12.2,79,75,10.36
318,Leningradskiy,RU,2021-04-08 15:23:37,69.3833,178.4167,-23.94,97,19,5.88
319,Altamont,US,2021-04-08 15:23:37,42.2068,-121.7372,37.0,69,1,9.22
320,Lashio,MM,2021-04-08 15:23:37,22.9333,97.75,72.27,51,90,1.28
321,Zhicheng,CN,2021-04-08 15:23:38,30.2956,111.5047,60.01,75,50,3.78
322,Matagami,CA,2021-04-08 15:23:38,49.7502,-77.6328,41.0,93,90,3.44
323,Moose Factory,CA,2021-04-08 15:23:38,51.2585,-80.6094,37.4,80,75,9.22
324,Klaksvik,FO,2021-04-08 15:23:39,62.2266,-6.589,30.2,80,75,29.93
325,Saint Anthony,US,2021-04-08 15:23:39,45.0205,-93.218,57.2,93,90,6.91
326,Grand Gaube,MU,2021-04-08 15:23:39,-20.0064,57.6608,81.0,73,41,4.0
327,Cabedelo,BR,2021-04-08 15:23:40,-6.9811,-34.8339,86.0,70,40,17.27
328,Tenenkou,ML,2021-04-08 15:23:40,14.4572,-4.9169,106.23,5,46,16.33
329,Tefe,BR,2021-04-08 15:23:40,-3.3542,-64.7114,84.2,89,40,4.61
330,Ucluelet,CA,2021-04-08 15:20:10,48.9329,-125.5528,39.0,100,20,8.63
331,Vilyuysk,RU,2021-04-08 15:23:41,63.7553,121.6247,28.78,97,100,5.03
332,Sao Felix Do Xingu,BR,2021-04-08 15:23:41,-6.6447,-51.995,91.36,46,83,3.02
333,Taldan,RU,2021-04-08 15:23:42,53.6667,124.8,17.22,95,16,1.32
334,Sitka,US,2021-04-08 15:23:42,57.0531,-135.33,32.0,93,90,13.8
335,Hervey Bay,AU,2021-04-08 15:21:58,-25.2986,152.8535,71.01,89,1,1.01
336,Alakurtti,RU,2021-04-08 15:23:42,66.9672,30.3491,37.0,59,96,3.0
337,Vao,NC,2021-04-08 15:23:43,-22.6667,167.4833,77.13,78,100,20.4
338,Krasnoselkup,RU,2021-04-08 15:23:43,65.7,82.4667,10.31,95,49,3.76
339,Mongo,TD,2021-04-08 15:23:44,12.1844,18.693,106.36,5,93,10.31
340,Puerto Escondido,MX,2021-04-08 15:23:22,15.85,-97.0667,86.0,79,1,3.89
341,Mayo,US,2021-04-08 15:23:44,38.8876,-76.5119,64.0,59,96,5.01
342,Los Angeles,US,2021-04-08 15:20:50,34.0522,-118.2437,63.0,88,20,2.35
343,San Quintin,MX,2021-04-08 15:23:45,30.4833,-115.95,64.63,69,2,13.09
344,Clifton,US,2021-04-08 15:21:57,40.8584,-74.1638,64.99,48,1,3.44
345,Kavieng,PG,2021-04-08 15:23:45,-2.5744,150.7967,78.04,89,100,9.84
346,Lira,UG,2021-04-08 15:23:45,2.235,32.9097,82.83,45,71,6.38
347,Namibe,AO,2021-04-08 15:23:46,-15.1961,12.1522,86.0,70,20,17.27
348,Shizuishan,CN,2021-04-08 15:23:46,39.2333,106.7694,56.16,46,99,6.06
349,Salvador,SV,2021-04-08 15:23:46,13.8333,-88.9167,86.0,65,20,3.44
350,Along,IN,2021-04-08 15:23:47,28.1667,94.7667,71.55,54,99,1.3
351,Beringovskiy,RU,2021-04-08 15:23:47,63.05,179.3167,-15.21,97,19,2.77
352,Wanning,CN,2021-04-08 15:23:47,18.8003,110.3967,74.98,88,7,3.94
353,Langsa,ID,2021-04-08 15:23:48,4.4683,97.9683,75.4,91,48,3.27
354,Galveston,US,2021-04-08 15:23:48,29.3669,-94.9669,78.01,60,1,8.05
355,Zeya,RU,2021-04-08 15:23:48,53.75,127.2667,10.6,90,7,4.07
356,Lengshuijiang,CN,2021-04-08 15:23:49,27.6881,111.4294,54.16,90,77,2.42
357,Kupang,ID,2021-04-08 15:23:49,-10.1667,123.5833,77.61,85,15,1.5
358,Iqaluit,CA,2021-04-08 15:23:49,63.7506,-68.5145,35.6,51,75,5.75
359,Paveh,IR,2021-04-08 15:23:50,35.0434,46.3565,61.09,47,100,4.9
360,Partizanskoye,RU,2021-04-08 15:23:50,55.5006,94.39,24.62,95,73,4.18
361,Tanout,NE,2021-04-08 15:23:50,14.9709,8.8879,103.62,4,4,8.28
362,Pitea,SE,2021-04-08 15:23:51,65.3172,21.4794,35.6,60,0,8.05
363,Oktyabrskoye,RU,2021-04-08 15:23:51,43.0645,44.7417,71.01,45,40,11.18
364,Soyo,AO,2021-04-08 15:23:52,-6.1349,12.3689,86.0,74,75,6.91
365,Bermeo,ES,2021-04-08 15:23:52,43.4209,-2.7215,73.99,35,0,4.61
366,Salinopolis,BR,2021-04-08 15:23:52,-0.6136,-47.3561,80.01,83,100,11.32
367,Caravelas,BR,2021-04-08 15:23:53,-17.7125,-39.2481,76.77,79,97,12.73
368,Tual,ID,2021-04-08 15:23:53,-5.6667,132.75,83.21,73,24,8.46
369,Clarence Town,AU,2021-04-08 15:23:54,-32.5833,151.7833,63.0,100,40,1.14
370,Sorland,NO,2021-04-08 15:22:12,67.667,12.6934,30.2,69,75,12.66
371,Belmonte,BR,2021-04-08 15:23:54,-15.8631,-38.8828,82.4,74,75,18.41
372,Pemberton,CA,2021-04-08 15:23:54,50.3164,-122.8027,32.0,100,90,0.63
373,Si Sa Ket,TH,2021-04-08 15:23:55,14.8333,104.3333,82.99,51,4,3.47
374,Shenjiamen,CN,2021-04-08 15:23:55,29.9576,122.298,53.91,67,87,10.94
375,Bemidji,US,2021-04-08 15:23:56,47.4736,-94.8803,42.01,100,90,8.05
376,Balotra,IN,2021-04-08 15:23:56,25.8333,72.2333,87.91,6,0,6.78
377,Kutum,SD,2021-04-08 15:23:56,14.2,24.6667,92.5,5,23,11.88
378,Walvis Bay,NA,2021-04-08 15:23:57,-22.9575,14.5053,84.2,34,20,10.36
379,Tarko-Sale,RU,2021-04-08 15:23:57,64.9225,77.785,16.56,97,31,2.55
380,Requena,ES,2021-04-08 15:23:58,39.4883,-1.1004,57.99,84,35,9.84
381,Fort Dix,US,2021-04-08 15:23:58,40.0298,-74.6185,64.99,45,1,3.44
382,Clyde River,CA,2021-04-08 15:23:58,70.4692,-68.5914,12.2,92,90,21.85
383,Vieste,IT,2021-04-08 15:23:59,41.8825,16.175,55.4,33,0,6.91
384,Okha,RU,2021-04-08 15:23:59,53.5739,142.9478,21.07,88,100,16.93
385,La Palma,US,2021-04-08 15:23:59,33.8464,-118.0467,62.01,100,75,3.67
386,Kudahuvadhoo,MV,2021-04-08 15:24:00,2.6708,72.8944,83.35,66,48,10.56
387,Weihe,CN,2021-04-08 15:24:00,32.9952,105.3247,47.98,95,100,2.1
388,Pokhara,NP,2021-04-08 15:21:09,28.2333,83.9833,71.51,27,50,6.73
389,Solnechnyy,RU,2021-04-08 15:24:01,50.7214,136.6319,25.41,91,100,8.72
390,Sinnamary,GF,2021-04-08 15:24:01,5.3833,-52.95,81.39,75,100,1.05
391,Mehriz,IR,2021-04-08 15:24:01,31.5917,54.4318,82.4,9,0,2.3
392,Donskoye,RU,2021-04-08 15:24:02,45.4552,41.9741,60.01,67,20,13.42
393,Salalah,OM,2021-04-08 15:24:02,17.0151,54.0924,82.4,69,0,9.22
394,Grand-Lahou,CI,2021-04-08 15:24:03,5.1367,-5.0242,86.5,69,42,9.04
395,Samarai,PG,2021-04-08 15:23:11,-10.6167,150.6667,80.78,78,100,6.64
396,Verkhoyansk,RU,2021-04-08 15:24:03,67.5447,133.385,-12.59,99,88,2.98
397,Winterberg,DE,2021-04-08 15:24:04,51.2,8.5333,44.01,52,40,13.8
398,Chanika,TZ,2021-04-08 15:24:04,-5.4167,38.0167,70.41,93,99,5.19
399,Inhambane,MZ,2021-04-08 15:24:04,-23.865,35.3833,77.9,70,82,9.35
400,Marsh Harbour,BS,2021-04-08 15:24:05,26.5412,-77.0636,71.24,50,11,6.64
401,Nantucket,US,2021-04-08 15:21:06,41.2835,-70.0995,51.8,71,90,19.57
402,Kiunga,PG,2021-04-08 15:24:05,-6.1219,141.2906,72.59,96,99,1.99
403,Hanko,FI,2021-04-08 15:24:05,59.8333,22.95,42.01,44,6,3.0
404,Panalingaan,PH,2021-04-08 15:24:06,8.7842,117.4231,78.1,83,77,1.48
405,Port Hawkesbury,CA,2021-04-08 15:21:11,45.6169,-61.3485,55.99,62,90,11.5
406,Valea Argovei,RO,2021-04-08 15:24:06,44.35,26.7833,50.0,29,20,3.44
407,San Pedro,PH,2021-04-08 15:24:07,14.35,121.0167,82.4,61,75,5.75
408,Ilulissat,GL,2021-04-08 15:24:07,69.2167,-51.1,30.2,69,75,8.05
409,Rio Cuarto,AR,2021-04-08 15:20:18,-33.1307,-64.3499,77.0,78,20,4.61
410,Baghdad,IQ,2021-04-08 15:22:25,33.3406,44.4009,89.6,18,75,11.5
411,Te Anau,NZ,2021-04-08 15:24:08,-45.4167,167.7167,44.37,92,3,2.1
412,Sao Domingos,BR,2021-04-08 15:24:08,-13.3983,-46.3183,82.67,49,100,10.4
413,Kameshkovo,RU,2021-04-08 15:24:08,56.3481,41.0047,36.19,81,99,18.54
414,San Carlos De Bariloche,AR,2021-04-08 15:24:09,-41.1456,-71.3082,53.6,50,75,17.27
415,Buchanan,LR,2021-04-08 15:19:21,5.8808,-10.0467,89.6,66,75,9.22
416,Lorengau,PG,2021-04-08 15:24:09,-2.0226,147.2712,81.19,79,100,13.31
417,Saint-Pierre,RE,2021-04-08 15:24:09,-21.3393,55.4781,82.4,69,75,5.35
418,Talnakh,RU,2021-04-08 15:24:10,69.4865,88.3972,6.01,86,97,1.34
419,Narsaq,GL,2021-04-08 15:24:10,60.9167,-46.05,42.8,39,40,6.91
420,San Benito Abad,CO,2021-04-08 15:24:10,8.929,-75.0271,85.64,67,83,4.0
421,Borovoy,RU,2021-04-08 15:24:11,55.4333,86.0833,32.0,86,94,4.47
422,Husavik,IS,2021-04-08 15:24:11,66.0449,-17.3389,23.0,80,90,19.57
423,Port Hardy,CA,2021-04-08 15:24:11,50.6996,-127.4199,41.0,93,75,6.91
424,Ende,ID,2021-04-08 15:24:12,-8.8432,121.6623,77.4,89,88,1.14
425,Axim,GH,2021-04-08 15:24:12,4.8699,-2.2405,86.58,67,66,9.04
426,Havelock,US,2021-04-08 15:24:12,34.8791,-76.9013,73.99,49,20,1.77
427,Tadine,NC,2021-04-08 15:24:13,-21.55,167.8833,76.19,82,94,15.35
428,Jijiga,ET,2021-04-08 15:24:13,9.35,42.8,78.48,17,8,10.47
429,Kulhudhuffushi,MV,2021-04-08 15:24:14,6.6221,73.07,83.05,73,36,7.45
430,Bellingham,US,2021-04-08 15:24:14,48.7595,-122.4882,43.0,70,90,7.2
431,Vung Tau,VN,2021-04-08 15:24:14,10.346,107.0843,79.97,79,56,13.6
432,Zhanaozen,KZ,2021-04-08 15:24:15,43.3,52.8,71.11,25,0,13.31
433,Prabumulih,ID,2021-04-08 15:24:15,-3.45,104.25,75.85,90,100,2.42
434,Bongouanou,CI,2021-04-08 15:24:15,6.6486,-4.1992,92.48,49,78,2.51
435,Margate,GB,2021-04-08 15:24:16,51.3813,1.3862,52.0,44,95,4.0
436,Rocha,UY,2021-04-08 15:21:26,-34.4833,-54.3333,79.63,57,55,12.24
437,Blackwater,AU,2021-04-08 15:24:16,-23.5833,148.8833,74.05,48,37,4.72
438,Les Cayes,HT,2021-04-08 15:24:17,18.2,-73.75,80.33,72,100,7.23
439,Pasni,PK,2021-04-08 15:24:17,25.2631,63.471,82.4,53,0,21.03
440,Progreso,MX,2021-04-08 15:24:17,21.2833,-89.6667,86.0,61,75,13.8
441,Constitucion,CL,2021-04-08 15:24:18,-35.3333,-72.4167,61.99,58,2,3.89
442,Irituia,BR,2021-04-08 15:24:18,-1.7711,-47.4381,84.92,71,86,3.91
443,Mae Hong Son,TH,2021-04-08 15:24:19,19.3003,97.9685,78.51,56,35,1.07
444,Hienghene,NC,2021-04-08 15:24:19,-20.6833,164.9333,75.11,87,100,7.14
445,Baruun-Urt,MN,2021-04-08 15:24:19,46.6806,113.2792,44.1,25,35,6.73
446,Kalach-Na-Donu,RU,2021-04-08 15:24:20,48.691,43.5264,53.6,87,0,4.47
447,Baile Tusnad,RO,2021-04-08 15:24:20,46.15,25.85,39.0,73,82,5.99
448,Rovaniemi,FI,2021-04-08 15:24:21,66.5,25.7167,35.6,48,0,6.91
449,Baherden,TM,2021-04-08 15:24:21,38.4362,57.4316,79.7,22,4,4.52
450,Vilhena,BR,2021-04-08 15:24:21,-12.7406,-60.1458,75.2,88,75,9.22
451,Malindi,KE,2021-04-08 15:24:22,-3.2175,40.1191,82.4,83,75,20.71
452,Numan,NG,2021-04-08 15:24:22,9.4667,12.0333,111.9,6,100,8.59
453,Mahon,ES,2021-04-08 15:24:23,39.8885,4.2658,57.2,47,0,11.5
454,Saint-Leu,RE,2021-04-08 15:24:23,-21.15,55.2833,82.4,69,75,2.77
455,Bezerros,BR,2021-04-08 15:24:23,-8.2333,-35.7969,84.43,51,56,15.41
456,Ust-Kuyga,RU,2021-04-08 15:24:24,70.0167,135.6,-16.78,99,29,1.12
457,Gold Coast,AU,2021-04-08 15:22:04,-28.0,153.4333,68.0,77,1,5.75
458,Novyy Urengoy,RU,2021-04-08 15:24:24,66.0833,76.6333,5.31,94,50,2.06
459,Ryotsu,JP,2021-04-08 15:24:24,38.0833,138.4333,41.23,80,5,9.86
460,Vallenar,CL,2021-04-08 15:24:25,-28.5708,-70.7581,75.06,45,0,4.85
461,Langham,CA,2021-04-08 15:24:25,52.3668,-106.9679,51.01,43,75,14.97
462,Bereda,ES,2021-04-08 15:24:26,43.2686,-7.5406,70.0,40,90,17.0
463,Telimele,GN,2021-04-08 15:24:26,10.9167,-13.3333,106.84,16,65,2.64
464,Huilong,CN,2021-04-08 15:24:26,31.8111,121.655,55.0,77,100,7.45
465,Akureyri,IS,2021-04-08 15:24:27,65.6835,-18.0878,23.0,80,90,19.57
466,Udachnyy,RU,2021-04-08 15:24:27,66.4167,112.4,6.24,92,98,13.85
467,Krasnovishersk,RU,2021-04-08 15:24:28,60.4078,57.082,36.39,98,100,6.78
468,Laguna,US,2021-04-08 15:24:28,38.421,-121.4238,50.0,87,1,3.53
469,Sur,OM,2021-04-08 15:23:02,22.5667,59.5289,82.83,54,0,8.97
470,Alofi,NU,2021-04-08 15:24:28,-19.0595,-169.9187,73.4,94,2,4.61
471,Uyemskiy,RU,2021-04-08 15:24:29,64.4743,40.8524,37.4,93,90,8.95
472,Adwa,ET,2021-04-08 15:24:29,14.1646,38.8955,83.01,8,42,10.31
473,Alugan,PH,2021-04-08 15:23:15,12.2188,125.4808,78.48,76,100,6.89
474,Alta Floresta,BR,2021-04-08 15:24:30,-9.8756,-56.0861,80.6,83,40,3.44
475,Vanavara,RU,2021-04-08 15:24:30,60.34,102.2797,28.17,85,100,8.79
476,Saint-Augustin,CA,2021-04-08 15:24:31,51.226,-58.6502,40.23,90,65,5.1
477,Muroto,JP,2021-04-08 15:24:31,33.2833,134.15,60.44,59,1,8.55
478,Tromso,NO,2021-04-08 15:24:32,69.6496,18.957,32.0,59,20,13.8
479,Manhattan,US,2021-04-08 15:20:48,40.7834,-73.9662,64.0,42,1,3.44
480,Karla,EE,2021-04-08 15:24:33,59.3723,24.9275,39.99,56,0,23.02
481,Zhuhai,CN,2021-04-08 15:24:33,22.2769,113.5678,73.4,78,40,13.8
482,Kapustin Yar,RU,2021-04-08 15:24:34,48.5831,45.7372,59.14,64,100,4.47
483,Mataram,ID,2021-04-08 15:24:34,-8.5833,116.1167,77.0,100,40,1.14
484,Richards Bay,ZA,2021-04-08 15:24:34,-28.783,32.0377,75.25,77,19,7.11
485,Saint-Francois,FR,2021-04-08 15:24:35,46.4154,3.9054,57.2,26,0,4.61
486,Yumen,CN,2021-04-08 15:24:35,40.2833,97.2,52.93,29,100,9.95
487,Shaunavon,CA,2021-04-08 15:21:49,49.6501,-108.4181,44.6,45,100,17.27
488,Collie,AU,2021-04-08 15:24:36,-33.3667,116.15,54.0,80,85,1.01
489,Solton,RU,2021-04-08 15:24:36,52.8429,86.4787,32.74,94,100,1.41
490,Mwanza,TZ,2021-04-08 15:24:36,-2.5167,32.9,75.2,83,75,7.38
491,Sindor,RU,2021-04-08 15:24:37,62.8629,51.8905,39.29,91,100,15.39
492,Qingdao,CN,2021-04-08 15:24:37,36.0986,120.3719,53.01,37,0,2.24
493,Aswan,EG,2021-04-08 15:24:38,24.0934,32.907,97.92,5,36,14.29
494,Lavrentiya,RU,2021-04-08 15:24:38,65.5833,-171.0,-19.84,92,6,6.38
495,Romny,UA,2021-04-08 15:23:48,50.751,33.4747,42.37,52,62,10.4
496,Zhezkazgan,KZ,2021-04-08 15:24:38,47.8043,67.7144,57.31,48,100,5.64
497,Dauriya,RU,2021-04-08 15:24:39,49.9333,116.8667,45.63,28,100,3.56
498,Clayton,US,2021-04-08 15:24:39,33.5335,-84.3666,66.2,77,90,8.05
499,Tahlequah,US,2021-04-08 15:24:39,35.9154,-94.97,61.0,47,1,14.97
500,Jalalabad,AF,2021-04-08 15:24:40,34.4265,70.4515,72.07,22,0,3.94
501,Yulara,AU,2021-04-08 15:24:40,-25.2406,130.9889,68.0,37,7,3.44
502,Cloquet,US,2021-04-08 15:24:41,46.7216,-92.4594,42.01,100,90,13.8
503,Shar,KZ,2021-04-08 15:24:41,49.5886,81.0453,48.74,71,21,6.15
504,Zhigansk,RU,2021-04-08 15:24:41,66.7697,123.3711,15.98,95,100,12.77
505,Weeze,DE,2021-04-08 15:24:42,51.6268,6.1979,50.0,44,93,5.99
506,Ayr,GB,2021-04-08 15:23:54,55.4627,-4.6339,46.4,87,40,24.16
507,Tawang,IN,2021-04-08 15:24:42,27.5833,91.8667,44.8,91,97,1.48
508,Pucallpa,PE,2021-04-08 15:20:56,-8.3791,-74.5539,80.6,83,75,2.3
509,Kaeo,NZ,2021-04-08 15:24:43,-35.1,173.7833,61.0,95,100,1.99
510,Vestmannaeyjar,IS,2021-04-08 15:24:43,63.4427,-20.2734,24.8,58,0,28.77
511,Manzhouli,CN,2021-04-08 15:24:43,49.6,117.4333,45.82,29,93,4.72
512,Kyrylivka,UA,2021-04-08 15:24:44,46.3759,35.3675,46.04,52,100,6.6
513,Owerri,NG,2021-04-08 15:24:44,5.4833,7.0304,80.6,74,75,11.5
514,Methoni,GR,2021-04-08 15:24:45,36.8197,21.7049,61.0,33,20,11.5
515,Zachepylivka,UA,2021-04-08 15:24:45,49.1939,35.2394,46.54,34,100,10.6
516,Fairbanks,US,2021-04-08 15:23:58,64.8378,-147.7164,9.0,85,90,3.44
517,Arona,ES,2021-04-08 15:24:45,28.0996,-16.681,73.99,68,20,8.05
518,La Ronge,CA,2021-04-08 15:24:46,55.1001,-105.2842,44.6,53,100,6.91
519,San Cristobal,VE,2021-04-08 15:24:46,7.7669,-72.225,80.6,78,40,4.61
520,Camapua,BR,2021-04-08 15:24:46,-19.5314,-54.0439,91.13,37,27,11.9
521,Volchansk,RU,2021-04-08 15:24:47,59.9378,60.081,36.36,99,100,4.47
522,Charcas,MX,2021-04-08 15:24:47,23.1333,-101.1167,66.27,50,15,6.78
523,Sussex,US,2021-04-08 15:24:48,41.1834,-74.6663,64.0,45,1,4.03
524,Abu Kamal,SY,2021-04-08 15:24:48,34.4506,40.9171,87.3,14,0,7.23
525,Kalmunai,LK,2021-04-08 15:24:48,7.4167,81.8167,80.38,73,33,8.19
526,Tabou,CI,2021-04-08 15:24:49,4.423,-7.3528,85.75,69,19,8.48
527,Safonovo,RU,2021-04-08 15:24:49,55.15,33.2167,36.0,83,95,8.63
528,Port Lincoln,AU,2021-04-08 15:24:34,-34.7333,135.8667,63.77,78,100,17.22
529,Pangody,RU,2021-04-08 15:24:49,65.85,74.4859,9.14,93,68,6.11
530,Cape Canaveral,US,2021-04-08 15:24:50,28.4058,-80.6048,78.01,53,1,9.22
531,Muravlenko,RU,2021-04-08 15:24:50,63.7898,74.523,24.66,93,70,5.93
532,Sanary-Sur-Mer,FR,2021-04-08 15:24:51,43.1178,5.8001,57.99,58,6,5.99
533,Praia,CV,2021-04-08 15:24:51,14.9215,-23.5087,84.2,37,0,25.32
534,Tabuny,RU,2021-04-08 15:24:51,52.7773,78.7896,35.55,95,100,12.15
535,Plettenberg Bay,ZA,2021-04-08 15:24:52,-34.0527,23.3716,67.59,75,69,2.73
536,Jinan,CN,2021-04-08 15:24:52,36.6683,116.9972,64.0,47,100,4.85
537,Astros,GR,2021-04-08 15:24:52,37.4032,22.7303,61.0,65,86,7.0
538,Espanola,US,2021-04-08 15:24:53,35.9911,-106.0806,54.0,19,1,4.61
539,Mackay,AU,2021-04-08 15:24:53,-21.15,149.2,71.6,94,79,4.61
540,Port-Cartier,CA,2021-04-08 15:24:53,50.0334,-66.8654,46.4,81,75,9.22
541,Westport,US,2021-04-08 15:24:54,41.1415,-73.3579,64.0,62,1,9.22
542,Monmouth,US,2021-04-08 15:21:15,40.3001,-74.1663,62.01,55,1,6.91
543,Novyy Khushet,RU,2021-04-08 15:24:54,42.8994,47.5604,50.0,93,5,11.18
544,Portland,US,2021-04-08 15:23:22,45.5234,-122.6762,44.6,70,75,9.22
545,Yenagoa,NG,2021-04-08 15:24:55,4.9247,6.2642,87.94,66,100,6.06
